frequency_hz,mean_distortion_db,median_distortion_db
3687.5,4.7046795,4.610656
3718.75,4.7664504,4.637101
3750.0,4.7912536,4.6708355
3781.25,4.871977,4.72136
3812.5,4.887876,4.815979
3843.75,5.0062375,4.765732
3875.0,5.147648,4.806937
3906.25,5.0243645,4.718979
3937.5,4.8836718,4.7579603
3968.75,4.878751,4.7567806
4000.0,4.949485,4.808023
4031.25,5.073268,4.9902964
4062.5,5.0523853,5.0993104
4093.75,5.1396027,4.9040313
4125.0,5.184426,4.9891567
4156.25,5.2784333,5.115105
4187.5,5.403617,5.200819
4218.75,5.638619,5.436514
4250.0,5.708017,5.4534407
4281.25,5.823308,5.6189127
4312.5,5.818967,5.5578346
4343.75,5.9859924,5.5595765
4375.0,6.246203,5.7810755
4406.25,6.3633866,6.0361896
4437.5,6.42309,5.8623013
4468.75,6.6165333,6.0674434
4500.0,6.846968,6.386039
4531.25,7.0367255,6.44306
4562.5,7.035834,6.7792664
4593.75,7.1117625,6.892375
4625.0,6.8392506,6.5194025
4656.25,6.5181704,6.0039606
4687.5,6.29117,5.700269
4718.75,6.3835964,5.8484783
4750.0,6.5183864,5.984725
4781.25,6.5028453,5.979696
4812.5,6.445992,6.0014706
4843.75,6.507886,6.0684314
4875.0,6.6749587,6.0716877
4906.25,6.72718,6.2259207
4937.5,6.742635,6.158299
4968.75,6.8058367,6.151039
5000.0,6.857769,6.280863
5031.25,7.0053883,6.458632
5062.5,7.1269045,6.770982
5093.75,7.3393188,6.9691954
5125.0,7.632523,7.377862
5156.25,7.7557244,7.4404855
5187.5,7.8995357,7.569044
5218.75,8.087254,7.751174
5250.0,8.249173,7.961382
5281.25,8.283882,8.094311
5312.5,8.32367,8.209802
5343.75,8.579807,8.356552
5375.0,8.917327,8.745468
5406.25,8.977591,8.626635
5437.5,8.86887,8.706001
5468.75,8.651709,8.544563
5500.0,8.441361,8.250155
5531.25,8.367178,8.07288
5562.5,8.423526,8.038153
5593.75,8.708111,8.365619
5625.0,8.9889145,8.599421
5656.25,8.983975,8.686381
5687.5,8.940178,8.483631
5718.75,9.065988,8.441879
5750.0,9.180774,8.526504
5781.25,9.213081,8.541334
5812.5,9.154935,8.37669
5843.75,9.372992,8.709141
5875.0,9.481015,8.650895
5906.25,9.499903,8.738886
5937.5,9.48139,8.767769
5968.75,9.625363,9.079094
6000.0,9.752508,9.186571
6031.25,9.719831,9.058044
6062.5,9.667495,9.241814
6093.75,9.8758955,9.280012
6125.0,10.003949,9.366708
6156.25,9.992472,9.335661
6187.5,9.963451,9.1154785
6218.75,10.167804,9.144743
6250.0,10.265696,9.226407
6281.25,10.218156,8.943132
6312.5,10.001067,8.726824
6343.75,10.176188,8.725416
6375.0,10.284479,8.743349
6406.25,9.915809,8.328703
6437.5,9.70713,8.194893
6468.75,9.743196,8.358442
6500.0,9.929601,8.409838
6531.25,10.139627,8.550068
6562.5,10.144274,8.574926
6593.75,10.397214,8.802381
6625.0,10.655355,9.060672
6656.25,10.7435255,9.324867
6687.5,10.813869,9.207327
6718.75,11.002028,9.357041
6750.0,11.18889,9.414991
6781.25,11.211477,9.479872
6812.5,11.182004,9.527157
6843.75,11.380011,9.690113
6875.0,11.669563,9.890065
6906.25,11.874027,9.978319
6937.5,11.958949,9.833718
6968.75,12.28405,10.218217
7000.0,12.585627,10.707573
7031.25,12.713971,10.930689
7062.5,12.807003,11.020826
7093.75,13.266487,11.869024
7125.0,13.791902,12.430243
7156.25,14.485995,13.0667
7187.5,15.462155,13.802536
7218.75,17.249723,15.643726
7250.0,20.595188,18.821943
7281.25,25.81448,24.535145
7312.5,30.90013,30.211477
7343.75,35.89711,35.419193
7375.0,42.52607,42.323097
7406.25,48.720936,48.998047
7437.5,52.335804,53.045418
7468.75,54.740734,55.586823
7500.0,56.767628,57.626072
7531.25,58.613632,59.68978
7562.5,60.007534,61.25714
7593.75,60.69235,61.795853
7625.0,61.030563,62.213074
7656.25,61.5847,63.2875
7687.5,61.94671,63.54578
7718.75,62.3501,63.65406
7750.0,63.334633,64.657074
7781.25,63.89143,65.38675
7812.5,64.22983,66.24722
7843.75,64.24146,66.48895
7875.0,63.982925,66.01291
7906.25,64.38058,65.9978
7937.5,64.509056,66.36494
7968.75,64.53439,66.26575
8000.0,64.995514,66.974686
