frequency_hz,mean_distortion_db,median_distortion_db
2781.25,11.706539,11.08236
2812.5,11.837791,11.256617
2843.75,12.452039,11.593335
2875.0,13.196838,12.380678
2906.25,13.6714,12.743092
2937.5,14.026368,12.683527
2968.75,14.524793,13.037027
3000.0,14.8533325,13.364719
3031.25,15.033038,14.009723
3062.5,15.123945,14.028637
3093.75,15.494826,14.381424
3125.0,15.938942,15.337314
3156.25,16.225632,15.418798
3187.5,16.34868,15.473686
3218.75,16.781725,15.565335
3250.0,17.091215,15.893553
3281.25,17.131872,16.413963
3312.5,16.989006,16.324825
3343.75,17.531845,16.67306
3375.0,18.375452,17.458178
3406.25,18.822338,17.894785
3437.5,19.080956,18.336704
3468.75,19.458931,18.594208
3500.0,19.670906,18.73904
3531.25,19.646936,18.63899
3562.5,19.577843,18.575794
3593.75,19.677385,18.815899
3625.0,19.853935,19.127773
3656.25,19.924366,19.148792
3687.5,20.029293,19.41027
3718.75,20.399332,19.535934
3750.0,20.585709,19.957424
3781.25,20.54996,19.910015
3812.5,20.373173,20.19136
3843.75,20.603237,20.309986
3875.0,21.004187,20.206198
3906.25,20.88045,19.756199
3937.5,20.948315,20.193882
3968.75,21.383926,20.539864
4000.0,21.91573,21.234993
4031.25,22.25083,22.011953
4062.5,22.315893,22.260242
4093.75,22.78002,22.828773
4125.0,23.438372,23.022726
4156.25,24.024456,23.638231
4187.5,24.49185,24.488106
4218.75,25.17342,25.599163
4250.0,25.90528,26.108673
4281.25,26.351675,26.659126
4312.5,26.395134,27.11454
4343.75,26.958582,27.771646
4375.0,27.56432,28.705198
4406.25,28.139072,29.270088
4437.5,28.5474,29.489662
4468.75,29.100937,30.260872
4500.0,29.593767,30.721775
4531.25,29.881096,30.823555
4562.5,29.895292,30.955181
4593.75,30.133696,30.8946
4625.0,30.309996,31.76736
4656.25,30.515984,32.092392
4687.5,30.688099,32.314423
4718.75,31.163637,33.569847
4750.0,31.862505,34.627754
4781.25,31.987854,34.429146
4812.5,31.896564,34.02021
4843.75,32.357628,34.102066
4875.0,33.235493,34.890244
4906.25,33.93939,35.988976
4937.5,34.458706,36.729275
4968.75,34.944035,36.61946
5000.0,35.69992,37.26262
5031.25,36.079037,37.892418
5062.5,36.07025,37.720528
5093.75,36.453808,37.8648
5125.0,37.099396,37.854164
5156.25,37.85524,38.6381
5187.5,38.43497,39.13483
5218.75,38.985435,39.866913
5250.0,39.903603,41.096745
5281.25,39.80505,40.751335
5312.5,39.789715,40.38614
5343.75,40.398834,40.69557
5375.0,41.483814,41.455605
5406.25,42.99249,43.068775
5437.5,44.123184,44.236645
5468.75,44.89982,45.263996
5500.0,46.20814,46.669373
5531.25,47.704117,47.88839
5562.5,48.937332,48.927452
5593.75,51.53802,51.8106
5625.0,55.04146,55.03489
5656.25,58.338184,58.844517
5687.5,60.528515,61.184845
5718.75,61.502953,62.165382
5750.0,62.820084,63.345375
5781.25,63.098454,63.727173
5812.5,63.455067,64.48461
5843.75,64.25029,65.18056
5875.0,65.200005,66.08334
5906.25,66.757095,67.7216
5937.5,67.85866,68.522385
5968.75,67.78162,68.30647
6000.0,68.34146,69.0923
6031.25,68.00139,68.82681
6062.5,67.858955,68.72629
6093.75,68.04151,68.84015
6125.0,68.50374,68.82837
6156.25,69.7457,69.976295
6187.5,70.32827,70.68855
6218.75,70.11794,70.70245
6250.0,70.36702,71.059586
6281.25,69.421844,70.04735
6312.5,69.05796,69.77107
6343.75,69.44673,69.973755
6375.0,70.140526,70.74304
6406.25,71.14658,71.60939
6437.5,71.64248,71.73909
6468.75,71.00229,71.06929
6500.0,70.97327,70.91172
6531.25,71.06016,71.10081
6562.5,70.66114,70.90043
6593.75,70.611115,70.45308
6625.0,70.57461,70.88693
6656.25,71.11138,71.43268
6687.5,71.461105,72.234375
6718.75,71.27975,71.8648
6750.0,71.68199,72.02099
6781.25,70.328224,70.597305
6812.5,69.6373,70.48793
6843.75,69.90767,70.4648
6875.0,70.31302,70.332924
6906.25,70.826164,71.43233
6937.5,70.82721,71.12065
6968.75,70.187836,70.32034
7000.0,70.60089,70.48512
7031.25,70.4648,70.46417
7062.5,70.48512,70.84357
7093.75,70.3056,70.18207
7125.0,70.03082,70.2373
7156.25,70.04352,69.81288
7187.5,69.88096,70.24931
7218.75,69.68771,69.35745
7250.0,70.434616,69.85301
7281.25,69.90135,70.08707
7312.5,69.739845,69.90777
7343.75,69.5118,69.75957
7375.0,69.14008,69.30836
7406.25,69.12887,69.152374
7437.5,69.05936,69.4028
7468.75,68.50728,68.735596
7500.0,68.863495,68.736496
7531.25,69.50899,70.32887
7562.5,69.78543,70.22162
7593.75,69.09982,69.327286
7625.0,68.42006,68.553604
7656.25,68.28072,69.23914
7687.5,67.818405,68.67134
7718.75,67.44546,67.731415
7750.0,68.193245,68.723785
7781.25,68.26899,68.80873
7812.5,68.39013,69.48181
7843.75,67.78789,69.11564
7875.0,67.23122,68.42262
7906.25,67.42382,68.864944
7937.5,67.13971,68.77725
7968.75,67.05633,68.09625
8000.0,67.45681,68.90138
